ID_Transacao,Item,Valor_Item,Data,Hora
173,Feijoada Completa,55.0,2025-01-24,21:00:00
174,Brigadeiro Gourmet,8.0,2025-01-03,14:00:00
175,Caipirinha de Limão,22.0,2025-01-19,16:00:00
175,Guaraná Antarctica,7.0,2025-01-19,16:00:00
175,Feijoada Completa,55.0,2025-01-19,16:00:00
176,Caipirinha de Limão,22.0,2025-01-23,13:00:00
176,Suco de Laranja,9.0,2025-01-23,13:00:00
176,Feijoada Completa,55.0,2025-01-23,13:00:00
177,Caipirinha de Limão,22.0,2025-01-24,16:00:00
177,Moqueca de Peixe,75.0,2025-01-24,16:00:00
177,Coxinha de Frango,10.0,2025-01-24,16:00:00
177,Feijoada Completa,55.0,2025-01-24,16:00:00
178,Pão de Queijo (Porção),15.0,2025-01-16,16:00:00
179,Prato Feito (PF),28.0,2025-01-26,20:00:00
179,Moqueca de Peixe,75.0,2025-01-26,20:00:00
179,Coxinha de Frango,10.0,2025-01-26,20:00:00
179,Pudim de Leite,12.0,2025-01-26,20:00:00
180,Caipirinha de Limão,22.0,2025-01-22,18:00:00
180,Cerveja Artesanal,18.0,2025-01-22,18:00:00
180,Feijoada Completa,55.0,2025-01-22,18:00:00
181,Prato Feito (PF),28.0,2025-01-17,11:00:00
181,Pudim de Leite,12.0,2025-01-17,11:00:00
182,Prato Feito (PF),28.0,2025-01-24,20:00:00
182,Suco de Laranja,9.0,2025-01-24,20:00:00
183,Água de Coco,10.0,2025-01-01,18:00:00
183,Pudim de Leite,12.0,2025-01-01,18:00:00
183,Café Coado,6.0,2025-01-01,18:00:00
183,Prato Feito (PF),28.0,2025-01-01,18:00:00
183,Pão de Queijo (Porção),15.0,2025-01-01,18:00:00
184,Caipirinha de Limão,22.0,2025-01-06,15:00:00
184,Prato Feito (PF),28.0,2025-01-06,15:00:00
184,Feijoada Completa,55.0,2025-01-06,15:00:00
185,Prato Feito (PF),28.0,2025-01-28,12:00:00
185,Coxinha de Frango,10.0,2025-01-28,12:00:00
185,Água de Coco,10.0,2025-01-28,12:00:00
186,Caipirinha de Limão,22.0,2025-01-15,14:00:00
186,Suco de Laranja,9.0,2025-01-15,14:00:00
186,Guaraná Antarctica,7.0,2025-01-15,14:00:00
186,Feijoada Completa,55.0,2025-01-15,14:00:00
187,Água de Coco,10.0,2025-01-10,14:00:00
187,Caipirinha de Limão,22.0,2025-01-10,14:00:00
187,Feijoada Completa,55.0,2025-01-10,14:00:00
187,Cerveja Artesanal,18.0,2025-01-10,14:00:00
187,Pão de Queijo (Porção),15.0,2025-01-10,14:00:00
188,Guaraná Antarctica,7.0,2025-01-17,12:00:00
188,Feijoada Completa,55.0,2025-01-17,12:00:00
189,Coxinha de Frango,10.0,2025-01-31,18:00:00
189,Café Coado,6.0,2025-01-31,18:00:00
189,Água de Coco,10.0,2025-01-31,18:00:00
190,Caipirinha de Limão,22.0,2025-01-12,12:00:00
190,Moqueca de Peixe,75.0,2025-01-12,12:00:00
190,Coxinha de Frango,10.0,2025-01-12,12:00:00
190,Feijoada Completa,55.0,2025-01-12,12:00:00
191,Coxinha de Frango,10.0,2025-01-04,20:00:00
191,Café Coado,6.0,2025-01-04,20:00:00
192,Pão de Queijo (Porção),15.0,2025-01-29,14:00:00
192,Água de Coco,10.0,2025-01-29,14:00:00
192,Café Coado,6.0,2025-01-29,14:00:00
193,Prato Feito (PF),28.0,2025-01-29,22:00:00
193,Pudim de Leite,12.0,2025-01-29,22:00:00
193,Café Coado,6.0,2025-01-29,22:00:00
194,Coxinha de Frango,10.0,2025-01-19,12:00:00
194,Pudim de Leite,12.0,2025-01-19,12:00:00
194,Feijoada Completa,55.0,2025-01-19,12:00:00
195,Caipirinha de Limão,22.0,2025-01-27,14:00:00
195,Pudim de Leite,12.0,2025-01-27,14:00:00
195,Feijoada Completa,55.0,2025-01-27,14:00:00
196,Brigadeiro Gourmet,8.0,2025-01-02,12:00:00
196,Feijoada Completa,55.0,2025-01-02,12:00:00
197,Guaraná Antarctica,7.0,2025-01-28,22:00:00
197,Arroz Carreteiro,38.0,2025-01-28,22:00:00
198,Prato Feito (PF),28.0,2025-01-20,22:00:00
198,Arroz Carreteiro,38.0,2025-01-20,22:00:00
198,Feijoada Completa,55.0,2025-01-20,22:00:00
199,Brigadeiro Gourmet,8.0,2025-01-20,12:00:00
199,Suco de Laranja,9.0,2025-01-20,12:00:00
199,Pudim de Leite,12.0,2025-01-20,12:00:00
200,Prato Feito (PF),28.0,2025-01-27,16:00:00
200,Cerveja Artesanal,18.0,2025-01-27,16:00:00
200,Suco de Laranja,9.0,2025-01-27,16:00:00
200,Pudim de Leite,12.0,2025-01-27,16:00:00
201,Água de Coco,10.0,2025-01-14,12:00:00
201,Pudim de Leite,12.0,2025-01-14,12:00:00
201,Caipirinha de Limão,22.0,2025-01-14,12:00:00
202,Caipirinha de Limão,22.0,2025-01-04,19:00:00
202,Prato Feito (PF),28.0,2025-01-04,19:00:00
202,Feijoada Completa,55.0,2025-01-04,19:00:00
203,Brigadeiro Gourmet,8.0,2025-01-24,15:00:00
203,Guaraná Antarctica,7.0,2025-01-24,15:00:00
204,Arroz Carreteiro,38.0,2025-01-09,11:00:00
204,Coxinha de Frango,10.0,2025-01-09,11:00:00
204,Feijoada Completa,55.0,2025-01-09,11:00:00
205,Café Coado,6.0,2025-01-05,15:00:00
205,Caipirinha de Limão,22.0,2025-01-05,15:00:00
206,Arroz Carreteiro,38.0,2025-01-21,19:00:00
206,Café Coado,6.0,2025-01-21,19:00:00
206,Caipirinha de Limão,22.0,2025-01-21,19:00:00
207,Pão de Queijo (Porção),15.0,2025-01-04,12:00:00
207,Cerveja Artesanal,18.0,2025-01-04,12:00:00
207,Pudim de Leite,12.0,2025-01-04,12:00:00
207,Feijoada Completa,55.0,2025-01-04,12:00:00
208,Brigadeiro Gourmet,8.0,2025-01-05,22:00:00
208,Pão de Queijo (Porção),15.0,2025-01-05,22:00:00
208,Pudim de Leite,12.0,2025-01-05,22:00:00
209,Água de Coco,10.0,2025-01-12,20:00:00
209,Feijoada Completa,55.0,2025-01-12,20:00:00
210,Prato Feito (PF),28.0,2025-01-19,16:00:00
210,Arroz Carreteiro,38.0,2025-01-19,16:00:00
210,Pudim de Leite,12.0,2025-01-19,16:00:00
210,Caipirinha de Limão,22.0,2025-01-19,16:00:00
211,Caipirinha de Limão,22.0,2025-01-11,17:00:00
211,Moqueca de Peixe,75.0,2025-01-11,17:00:00
211,Café Coado,6.0,2025-01-11,17:00:00
211,Feijoada Completa,55.0,2025-01-11,17:00:00
212,Prato Feito (PF),28.0,2025-01-16,18:00:00
212,Pudim de Leite,12.0,2025-01-16,18:00:00
212,Feijoada Completa,55.0,2025-01-16,18:00:00
213,Coxinha de Frango,10.0,2025-01-25,15:00:00
214,Caipirinha de Limão,22.0,2025-01-11,12:00:00
214,Cerveja Artesanal,18.0,2025-01-11,12:00:00
214,Guaraná Antarctica,7.0,2025-01-11,12:00:00
214,Feijoada Completa,55.0,2025-01-11,12:00:00
215,Prato Feito (PF),28.0,2025-01-21,13:00:00
215,Guaraná Antarctica,7.0,2025-01-21,13:00:00
215,Feijoada Completa,55.0,2025-01-21,13:00:00
216,Feijoada Completa,55.0,2025-01-26,22:00:00
217,Pudim de Leite,12.0,2025-01-11,21:00:00
217,Café Coado,6.0,2025-01-11,21:00:00
217,Prato Feito (PF),28.0,2025-01-11,21:00:00
217,Suco de Laranja,9.0,2025-01-11,21:00:00
217,Pão de Queijo (Porção),15.0,2025-01-11,21:00:00
218,Guaraná Antarctica,7.0,2025-01-11,11:00:00
218,Café Coado,6.0,2025-01-11,11:00:00
219,Caipirinha de Limão,22.0,2025-01-22,20:00:00
219,Pão de Queijo (Porção),15.0,2025-01-22,20:00:00
219,Feijoada Completa,55.0,2025-01-22,20:00:00
220,Arroz Carreteiro,38.0,2025-01-04,17:00:00
221,Prato Feito (PF),28.0,2025-01-01,11:00:00
221,Pudim de Leite,12.0,2025-01-01,11:00:00
221,Café Coado,6.0,2025-01-01,11:00:00
222,Prato Feito (PF),28.0,2025-01-11,13:00:00
222,Pudim de Leite,12.0,2025-01-11,13:00:00
222,Café Coado,6.0,2025-01-11,13:00:00
222,Feijoada Completa,55.0,2025-01-11,13:00:00
223,Brigadeiro Gourmet,8.0,2025-01-16,12:00:00
223,Arroz Carreteiro,38.0,2025-01-16,12:00:00
223,Guaraná Antarctica,7.0,2025-01-16,12:00:00
224,Caipirinha de Limão,22.0,2025-01-24,14:00:00
224,Café Coado,6.0,2025-01-24,14:00:00
224,Feijoada Completa,55.0,2025-01-24,14:00:00
225,Cerveja Artesanal,18.0,2025-01-21,18:00:00
226,Coxinha de Frango,10.0,2025-01-19,17:00:00
227,Guaraná Antarctica,7.0,2025-01-01,20:00:00
227,Pudim de Leite,12.0,2025-01-01,20:00:00
228,Prato Feito (PF),28.0,2025-01-19,12:00:00
228,Café Coado,6.0,2025-01-19,12:00:00
229,Pão de Queijo (Porção),15.0,2025-01-28,17:00:00
229,Pudim de Leite,12.0,2025-01-28,17:00:00
229,Caipirinha de Limão,22.0,2025-01-28,17:00:00
230,Brigadeiro Gourmet,8.0,2025-01-02,13:00:00
230,Água de Coco,10.0,2025-01-02,13:00:00
231,Caipirinha de Limão,22.0,2025-01-23,17:00:00
231,Coxinha de Frango,10.0,2025-01-23,17:00:00
231,Feijoada Completa,55.0,2025-01-23,17:00:00
232,Prato Feito (PF),28.0,2025-01-07,17:00:00
232,Água de Coco,10.0,2025-01-07,17:00:00
233,Guaraná Antarctica,7.0,2025-01-31,17:00:00
233,Moqueca de Peixe,75.0,2025-01-31,17:00:00
234,Suco de Laranja,9.0,2025-01-02,22:00:00
234,Pudim de Leite,12.0,2025-01-02,22:00:00
234,Feijoada Completa,55.0,2025-01-02,22:00:00
235,Prato Feito (PF),28.0,2025-01-29,12:00:00
235,Guaraná Antarctica,7.0,2025-01-29,12:00:00
235,Suco de Laranja,9.0,2025-01-29,12:00:00
235,Pudim de Leite,12.0,2025-01-29,12:00:00
236,Prato Feito (PF),28.0,2025-01-02,12:00:00
236,Pão de Queijo (Porção),15.0,2025-01-02,12:00:00
236,Moqueca de Peixe,75.0,2025-01-02,12:00:00
236,Pudim de Leite,12.0,2025-01-02,12:00:00
237,Caipirinha de Limão,22.0,2025-01-10,12:00:00
237,Pudim de Leite,12.0,2025-01-10,12:00:00
237,Café Coado,6.0,2025-01-10,12:00:00
237,Feijoada Completa,55.0,2025-01-10,12:00:00
238,Caipirinha de Limão,22.0,2025-01-04,20:00:00
238,Pudim de Leite,12.0,2025-01-04,20:00:00
238,Feijoada Completa,55.0,2025-01-04,20:00:00
239,Brigadeiro Gourmet,8.0,2025-01-16,16:00:00
239,Arroz Carreteiro,38.0,2025-01-16,16:00:00
239,Café Coado,6.0,2025-01-16,16:00:00
240,Prato Feito (PF),28.0,2025-01-23,21:00:00
240,Guaraná Antarctica,7.0,2025-01-23,21:00:00
240,Pudim de Leite,12.0,2025-01-23,21:00:00
241,Prato Feito (PF),28.0,2025-01-08,12:00:00
241,Água de Coco,10.0,2025-01-08,12:00:00
242,Pudim de Leite,12.0,2025-01-25,16:00:00
242,Prato Feito (PF),28.0,2025-01-25,16:00:00
242,Suco de Laranja,9.0,2025-01-25,16:00:00
242,Brigadeiro Gourmet,8.0,2025-01-25,16:00:00
242,Pão de Queijo (Porção),15.0,2025-01-25,16:00:00
243,Cerveja Artesanal,18.0,2025-01-15,12:00:00
243,Pudim de Leite,12.0,2025-01-15,12:00:00
244,Prato Feito (PF),28.0,2025-01-22,18:00:00
244,Arroz Carreteiro,38.0,2025-01-22,18:00:00
244,Pudim de Leite,12.0,2025-01-22,18:00:00
245,Pão de Queijo (Porção),15.0,2025-01-07,15:00:00
245,Pudim de Leite,12.0,2025-01-07,15:00:00
245,Prato Feito (PF),28.0,2025-01-07,15:00:00
245,Arroz Carreteiro,38.0,2025-01-07,15:00:00
245,Moqueca de Peixe,75.0,2025-01-07,15:00:00
246,Pudim de Leite,12.0,2025-01-22,17:00:00
247,Guaraná Antarctica,7.0,2025-01-03,14:00:00
247,Pão de Queijo (Porção),15.0,2025-01-03,14:00:00
247,Coxinha de Frango,10.0,2025-01-03,14:00:00
248,Prato Feito (PF),28.0,2025-01-07,11:00:00
248,Coxinha de Frango,10.0,2025-01-07,11:00:00
248,Feijoada Completa,55.0,2025-01-07,11:00:00
249,Prato Feito (PF),28.0,2025-01-04,16:00:00
249,Arroz Carreteiro,38.0,2025-01-04,16:00:00
249,Moqueca de Peixe,75.0,2025-01-04,16:00:00
249,Pudim de Leite,12.0,2025-01-04,16:00:00
250,Guaraná Antarctica,7.0,2025-01-14,13:00:00
250,Arroz Carreteiro,38.0,2025-01-14,13:00:00
250,Suco de Laranja,9.0,2025-01-14,13:00:00
251,Arroz Carreteiro,38.0,2025-01-26,11:00:00
251,Pudim de Leite,12.0,2025-01-26,11:00:00
252,Caipirinha de Limão,22.0,2025-01-19,19:00:00
252,Pudim de Leite,12.0,2025-01-19,19:00:00
252,Feijoada Completa,55.0,2025-01-19,19:00:00
253,Prato Feito (PF),28.0,2025-01-28,20:00:00
253,Brigadeiro Gourmet,8.0,2025-01-28,20:00:00
253,Pudim de Leite,12.0,2025-01-28,20:00:00
253,Café Coado,6.0,2025-01-28,20:00:00
254,Caipirinha de Limão,22.0,2025-01-20,20:00:00
255,Caipirinha de Limão,22.0,2025-01-05,22:00:00
255,Café Coado,6.0,2025-01-05,22:00:00
255,Feijoada Completa,55.0,2025-01-05,22:00:00
256,Brigadeiro Gourmet,8.0,2025-01-25,15:00:00
256,Arroz Carreteiro,38.0,2025-01-25,15:00:00
256,Feijoada Completa,55.0,2025-01-25,15:00:00
257,Suco de Laranja,9.0,2025-01-22,21:00:00
258,Prato Feito (PF),28.0,2025-01-14,18:00:00
258,Coxinha de Frango,10.0,2025-01-14,18:00:00
258,Suco de Laranja,9.0,2025-01-14,18:00:00
259,Cerveja Artesanal,18.0,2025-01-27,16:00:00
259,Café Coado,6.0,2025-01-27,16:00:00
259,Feijoada Completa,55.0,2025-01-27,16:00:00
260,Moqueca de Peixe,75.0,2025-01-12,22:00:00
260,Pudim de Leite,12.0,2025-01-12,22:00:00
261,Prato Feito (PF),28.0,2025-01-19,21:00:00
261,Arroz Carreteiro,38.0,2025-01-19,21:00:00
262,Prato Feito (PF),28.0,2025-01-12,22:00:00
262,Pudim de Leite,12.0,2025-01-12,22:00:00
262,Café Coado,6.0,2025-01-12,22:00:00
262,Feijoada Completa,55.0,2025-01-12,22:00:00
263,Prato Feito (PF),28.0,2025-01-08,17:00:00
263,Coxinha de Frango,10.0,2025-01-08,17:00:00
263,Pudim de Leite,12.0,2025-01-08,17:00:00
263,Feijoada Completa,55.0,2025-01-08,17:00:00
264,Caipirinha de Limão,22.0,2025-01-26,22:00:00
264,Feijoada Completa,55.0,2025-01-26,22:00:00
264,Suco de Laranja,9.0,2025-01-26,22:00:00
264,Brigadeiro Gourmet,8.0,2025-01-26,22:00:00
264,Pão de Queijo (Porção),15.0,2025-01-26,22:00:00
265,Caipirinha de Limão,22.0,2025-01-12,14:00:00
265,Cerveja Artesanal,18.0,2025-01-12,14:00:00
265,Feijoada Completa,55.0,2025-01-12,14:00:00
266,Caipirinha de Limão,22.0,2025-01-08,19:00:00
267,Prato Feito (PF),28.0,2025-01-11,22:00:00
267,Pudim de Leite,12.0,2025-01-11,22:00:00
267,Café Coado,6.0,2025-01-11,22:00:00
268,Brigadeiro Gourmet,8.0,2025-01-18,20:00:00
268,Água de Coco,10.0,2025-01-18,20:00:00
268,Pudim de Leite,12.0,2025-01-18,20:00:00
269,Guaraná Antarctica,7.0,2025-01-17,13:00:00
269,Caipirinha de Limão,22.0,2025-01-17,13:00:00
269,Café Coado,6.0,2025-01-17,13:00:00
269,Feijoada Completa,55.0,2025-01-17,13:00:00
269,Prato Feito (PF),28.0,2025-01-17,13:00:00
270,Guaraná Antarctica,7.0,2025-01-27,12:00:00
270,Café Coado,6.0,2025-01-27,12:00:00
271,Prato Feito (PF),28.0,2025-01-15,12:00:00
271,Pudim de Leite,12.0,2025-01-15,12:00:00
272,Moqueca de Peixe,75.0,2025-01-29,16:00:00
272,Suco de Laranja,9.0,2025-01-29,16:00:00
273,Moqueca de Peixe,75.0,2025-01-13,18:00:00
274,Caipirinha de Limão,22.0,2025-01-18,17:00:00
274,Moqueca de Peixe,75.0,2025-01-18,17:00:00
274,Suco de Laranja,9.0,2025-01-18,17:00:00
274,Feijoada Completa,55.0,2025-01-18,17:00:00
275,Caipirinha de Limão,22.0,2025-01-30,22:00:00
275,Brigadeiro Gourmet,8.0,2025-01-30,22:00:00
275,Feijoada Completa,55.0,2025-01-30,22:00:00
276,Moqueca de Peixe,75.0,2025-01-12,22:00:00
276,Pudim de Leite,12.0,2025-01-12,22:00:00
276,Feijoada Completa,55.0,2025-01-12,22:00:00
277,Guaraná Antarctica,7.0,2025-01-24,15:00:00
277,Pudim de Leite,12.0,2025-01-24,15:00:00
277,Prato Feito (PF),28.0,2025-01-24,15:00:00
277,Cerveja Artesanal,18.0,2025-01-24,15:00:00
277,Suco de Laranja,9.0,2025-01-24,15:00:00
278,Caipirinha de Limão,22.0,2025-01-25,13:00:00
278,Guaraná Antarctica,7.0,2025-01-25,13:00:00
278,Feijoada Completa,55.0,2025-01-25,13:00:00
279,Pão de Queijo (Porção),15.0,2025-01-03,14:00:00
279,Moqueca de Peixe,75.0,2025-01-03,14:00:00
280,Caipirinha de Limão,22.0,2025-01-16,14:00:00
280,Guaraná Antarctica,7.0,2025-01-16,14:00:00
280,Feijoada Completa,55.0,2025-01-16,14:00:00
281,Prato Feito (PF),28.0,2025-01-15,21:00:00
281,Coxinha de Frango,10.0,2025-01-15,21:00:00
281,Pudim de Leite,12.0,2025-01-15,21:00:00
281,Caipirinha de Limão,22.0,2025-01-15,21:00:00
282,Prato Feito (PF),28.0,2025-01-02,17:00:00
282,Cerveja Artesanal,18.0,2025-01-02,17:00:00
282,Feijoada Completa,55.0,2025-01-02,17:00:00
283,Moqueca de Peixe,75.0,2025-01-19,19:00:00
284,Coxinha de Frango,10.0,2025-01-17,18:00:00
285,Pudim de Leite,12.0,2025-01-02,14:00:00
285,Café Coado,6.0,2025-01-02,14:00:00
285,Prato Feito (PF),28.0,2025-01-02,14:00:00
285,Suco de Laranja,9.0,2025-01-02,14:00:00
285,Brigadeiro Gourmet,8.0,2025-01-02,14:00:00
286,Arroz Carreteiro,38.0,2025-01-05,18:00:00
287,Prato Feito (PF),28.0,2025-01-06,14:00:00
287,Caipirinha de Limão,22.0,2025-01-06,14:00:00
288,Prato Feito (PF),28.0,2025-01-17,11:00:00
288,Guaraná Antarctica,7.0,2025-01-17,11:00:00
288,Pudim de Leite,12.0,2025-01-17,11:00:00
288,Feijoada Completa,55.0,2025-01-17,11:00:00
289,Prato Feito (PF),28.0,2025-01-19,14:00:00
289,Suco de Laranja,9.0,2025-01-19,14:00:00
289,Caipirinha de Limão,22.0,2025-01-19,14:00:00
290,Prato Feito (PF),28.0,2025-01-16,16:00:00
290,Coxinha de Frango,10.0,2025-01-16,16:00:00
290,Caipirinha de Limão,22.0,2025-01-16,16:00:00
291,Caipirinha de Limão,22.0,2025-01-21,20:00:00
291,Guaraná Antarctica,7.0,2025-01-21,20:00:00
291,Feijoada Completa,55.0,2025-01-21,20:00:00
292,Caipirinha de Limão,22.0,2025-01-01,12:00:00
292,Feijoada Completa,55.0,2025-01-01,12:00:00
292,Cerveja Artesanal,18.0,2025-01-01,12:00:00
292,Brigadeiro Gourmet,8.0,2025-01-01,12:00:00
292,Arroz Carreteiro,38.0,2025-01-01,12:00:00
293,Suco de Laranja,9.0,2025-01-28,21:00:00
293,Caipirinha de Limão,22.0,2025-01-28,21:00:00
294,Brigadeiro Gourmet,8.0,2025-01-17,15:00:00
294,Coxinha de Frango,10.0,2025-01-17,15:00:00
295,Caipirinha de Limão,22.0,2025-01-05,21:00:00
295,Cerveja Artesanal,18.0,2025-01-05,21:00:00
295,Feijoada Completa,55.0,2025-01-05,21:00:00
296,Caipirinha de Limão,22.0,2025-01-07,21:00:00
296,Café Coado,6.0,2025-01-07,21:00:00
296,Feijoada Completa,55.0,2025-01-07,21:00:00
297,Guaraná Antarctica,7.0,2025-01-17,18:00:00
297,Pão de Queijo (Porção),15.0,2025-01-17,18:00:00
297,Prato Feito (PF),28.0,2025-01-17,18:00:00
298,Caipirinha de Limão,22.0,2025-01-26,14:00:00
298,Moqueca de Peixe,75.0,2025-01-26,14:00:00
298,Pudim de Leite,12.0,2025-01-26,14:00:00
298,Feijoada Completa,55.0,2025-01-26,14:00:00
299,Caipirinha de Limão,22.0,2025-01-22,22:00:00
299,Café Coado,6.0,2025-01-22,22:00:00
299,Feijoada Completa,55.0,2025-01-22,22:00:00
300,Guaraná Antarctica,7.0,2025-01-19,18:00:00
300,Moqueca de Peixe,75.0,2025-01-19,18:00:00
300,Coxinha de Frango,10.0,2025-01-19,18:00:00
301,Pudim de Leite,12.0,2025-01-07,17:00:00
301,Café Coado,6.0,2025-01-07,17:00:00
301,Prato Feito (PF),28.0,2025-01-07,17:00:00
301,Suco de Laranja,9.0,2025-01-07,17:00:00
301,Coxinha de Frango,10.0,2025-01-07,17:00:00
302,Água de Coco,10.0,2025-01-06,22:00:00
302,Pudim de Leite,12.0,2025-01-06,22:00:00
302,Feijoada Completa,55.0,2025-01-06,22:00:00
302,Prato Feito (PF),28.0,2025-01-06,22:00:00
302,Coxinha de Frango,10.0,2025-01-06,22:00:00
303,Coxinha de Frango,10.0,2025-01-15,21:00:00
303,Água de Coco,10.0,2025-01-15,21:00:00
303,Arroz Carreteiro,38.0,2025-01-15,21:00:00
304,Brigadeiro Gourmet,8.0,2025-01-22,18:00:00
304,Suco de Laranja,9.0,2025-01-22,18:00:00
304,Pudim de Leite,12.0,2025-01-22,18:00:00
305,Prato Feito (PF),28.0,2025-01-30,20:00:00
305,Coxinha de Frango,10.0,2025-01-30,20:00:00
306,Caipirinha de Limão,22.0,2025-01-20,12:00:00
306,Moqueca de Peixe,75.0,2025-01-20,12:00:00
306,Pão de Queijo (Porção),15.0,2025-01-20,12:00:00
306,Feijoada Completa,55.0,2025-01-20,12:00:00
307,Prato Feito (PF),28.0,2025-01-05,19:00:00
307,Coxinha de Frango,10.0,2025-01-05,19:00:00
307,Pudim de Leite,12.0,2025-01-05,19:00:00
308,Prato Feito (PF),28.0,2025-01-23,18:00:00
308,Cerveja Artesanal,18.0,2025-01-23,18:00:00
308,Pudim de Leite,12.0,2025-01-23,18:00:00
309,Prato Feito (PF),28.0,2025-01-23,21:00:00
309,Pão de Queijo (Porção),15.0,2025-01-23,21:00:00
309,Água de Coco,10.0,2025-01-23,21:00:00
309,Pudim de Leite,12.0,2025-01-23,21:00:00
310,Prato Feito (PF),28.0,2025-01-04,13:00:00
310,Pão de Queijo (Porção),15.0,2025-01-04,13:00:00
310,Moqueca de Peixe,75.0,2025-01-04,13:00:00
310,Pudim de Leite,12.0,2025-01-04,13:00:00
311,Moqueca de Peixe,75.0,2025-01-16,18:00:00
312,Prato Feito (PF),28.0,2025-01-04,22:00:00
312,Moqueca de Peixe,75.0,2025-01-04,22:00:00
312,Pão de Queijo (Porção),15.0,2025-01-04,22:00:00
313,Caipirinha de Limão,22.0,2025-01-22,22:00:00
313,Coxinha de Frango,10.0,2025-01-22,22:00:00
313,Feijoada Completa,55.0,2025-01-22,22:00:00
314,Arroz Carreteiro,38.0,2025-01-09,14:00:00
314,Cerveja Artesanal,18.0,2025-01-09,14:00:00
314,Feijoada Completa,55.0,2025-01-09,14:00:00
315,Água de Coco,10.0,2025-01-11,18:00:00
316,Moqueca de Peixe,75.0,2025-01-21,16:00:00
316,Pudim de Leite,12.0,2025-01-21,16:00:00
317,Brigadeiro Gourmet,8.0,2025-01-19,21:00:00
317,Moqueca de Peixe,75.0,2025-01-19,21:00:00
317,Suco de Laranja,9.0,2025-01-19,21:00:00
318,Guaraná Antarctica,7.0,2025-01-14,22:00:00
318,Suco de Laranja,9.0,2025-01-14,22:00:00
319,Coxinha de Frango,10.0,2025-01-20,17:00:00
320,Caipirinha de Limão,22.0,2025-01-05,20:00:00
320,Coxinha de Frango,10.0,2025-01-05,20:00:00
320,Feijoada Completa,55.0,2025-01-05,20:00:00
321,Prato Feito (PF),28.0,2025-01-19,16:00:00
321,Cerveja Artesanal,18.0,2025-01-19,16:00:00
321,Pudim de Leite,12.0,2025-01-19,16:00:00
322,Caipirinha de Limão,22.0,2025-01-23,19:00:00
322,Suco de Laranja,9.0,2025-01-23,19:00:00
322,Feijoada Completa,55.0,2025-01-23,19:00:00
323,Caipirinha de Limão,22.0,2025-01-21,15:00:00
323,Brigadeiro Gourmet,8.0,2025-01-21,15:00:00
323,Pão de Queijo (Porção),15.0,2025-01-21,15:00:00
323,Feijoada Completa,55.0,2025-01-21,15:00:00
324,Prato Feito (PF),28.0,2025-01-19,15:00:00
324,Arroz Carreteiro,38.0,2025-01-19,15:00:00
324,Caipirinha de Limão,22.0,2025-01-19,15:00:00
325,Caipirinha de Limão,22.0,2025-01-25,13:00:00
325,Água de Coco,10.0,2025-01-25,13:00:00
325,Feijoada Completa,55.0,2025-01-25,13:00:00
326,Caipirinha de Limão,22.0,2025-01-20,22:00:00
326,Feijoada Completa,55.0,2025-01-20,22:00:00
327,Guaraná Antarctica,7.0,2025-01-19,19:00:00
327,Pão de Queijo (Porção),15.0,2025-01-19,19:00:00
327,Água de Coco,10.0,2025-01-19,19:00:00
328,Pão de Queijo (Porção),15.0,2025-01-23,19:00:00
328,Pudim de Leite,12.0,2025-01-23,19:00:00
329,Brigadeiro Gourmet,8.0,2025-01-23,19:00:00
329,Suco de Laranja,9.0,2025-01-23,19:00:00
330,Pudim de Leite,12.0,2025-01-02,12:00:00
330,Feijoada Completa,55.0,2025-01-02,12:00:00
330,Prato Feito (PF),28.0,2025-01-02,12:00:00
330,Coxinha de Frango,10.0,2025-01-02,12:00:00
330,Suco de Laranja,9.0,2025-01-02,12:00:00
331,Prato Feito (PF),28.0,2025-01-15,15:00:00
331,Cerveja Artesanal,18.0,2025-01-15,15:00:00
331,Café Coado,6.0,2025-01-15,15:00:00
332,Suco de Laranja,9.0,2025-01-13,17:00:00
333,Prato Feito (PF),28.0,2025-01-22,13:00:00
333,Brigadeiro Gourmet,8.0,2025-01-22,13:00:00
333,Pudim de Leite,12.0,2025-01-22,13:00:00
334,Pão de Queijo (Porção),15.0,2025-01-20,12:00:00
335,Água de Coco,10.0,2025-01-11,12:00:00
336,Prato Feito (PF),28.0,2025-01-15,12:00:00
337,Caipirinha de Limão,22.0,2025-01-30,13:00:00
337,Água de Coco,10.0,2025-01-30,13:00:00
337,Guaraná Antarctica,7.0,2025-01-30,13:00:00
337,Feijoada Completa,55.0,2025-01-30,13:00:00
338,Prato Feito (PF),28.0,2025-01-22,19:00:00
338,Pudim de Leite,12.0,2025-01-22,19:00:00
338,Feijoada Completa,55.0,2025-01-22,19:00:00
339,Arroz Carreteiro,38.0,2025-01-27,20:00:00
339,Coxinha de Frango,10.0,2025-01-27,20:00:00
339,Feijoada Completa,55.0,2025-01-27,20:00:00
340,Caipirinha de Limão,22.0,2025-01-08,20:00:00
340,Brigadeiro Gourmet,8.0,2025-01-08,20:00:00
340,Café Coado,6.0,2025-01-08,20:00:00
340,Feijoada Completa,55.0,2025-01-08,20:00:00
341,Caipirinha de Limão,22.0,2025-01-30,19:00:00
342,Arroz Carreteiro,38.0,2025-01-20,17:00:00
342,Suco de Laranja,9.0,2025-01-20,17:00:00
342,Feijoada Completa,55.0,2025-01-20,17:00:00
343,Café Coado,6.0,2025-01-23,22:00:00
